ano,titulo_livro,genero_livro,pais_primeira_edicao,nome_autor,nacionaldade_autor,genero_autor,faixa_etaria_autor,nome_pais_autor,nome_editora,sede_editora,site_editora,sigla_pais_iso2,indicador_vencedor,indicador_finalista,indicador_semifinalista
2017,Pés,Poesia,Brasil,Adri Aleixo,Brasileira,,,,Patuá,,,BR,Não,Não,Não
2017,Pesadelo? #SóqueNÃO!,Romance,Brasil,Romario Martinello,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Pessoas partidas,Conto,Brasil,Diego Lops,Brasileira,,,,Editora da UFES,,,BR,Não,Não,Não
2017,Pétalas secretas,Poesia,Brasil,Janet Zimmermann,Brasileira,,,,Patuá,,,BR,Não,Não,Não
2017,Pigarreios,Romance,Portugal,Flavio Ulhoa Coelho,Brasileira,,,,Chiado,,,PT,Não,Não,Não
2017,Planeta Vênus,Dramaturgia,Brasil,Gilsara Mattos Cortes,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Plural de etcéteras,Poesia,Brasil,Juliane Nascimento,Brasileira,,,,Patuá,,,BR,Não,Não,Não
2017,Pó de lua nas noites em claro,Poesia,Brasil,Clarice Freire,Brasileira,,,,Intrínseca,,,BR,Não,Não,Não
2017,Poema Tríptico Equacional,Poesia,Brasil,Alda Terezinha Inacio (Alda Inacio),Brasileira,,,,PerSe,,,,Não,Não,Não
2017,Poemas,Poesia,Brasil,Pedro Du Bois,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Poemas ao desabrigo,Poesia,Brasil,Raul De Taunay,Brasileira,,,Brasil,7Letras,,,BR,Não,Não,Não
2017,poemas crus,Poesia,Brasil,Cecilia Floresta,Brasileira,,,Brasil,Patuá,,,BR,Não,Não,Não
2017,Poemas da rosa,Poesia,Brasil,Maria Conceicao Paranhos,Brasileira,,,,Mondrongo,,,BR,Não,Não,Não
2017,Poemas de amor deixados na portaria,Poesia,Brasil,Vitor Luiz De Miranda,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Poemas de circunstância,Poesia,Brasil,Eduardo Alves Da Costa,Brasileira,,,Brasil,SESI-SP Editora,,,,Não,Não,Não
2017,poemas do vai e vem,Poesia,Brasil,Elias Fajardo,Brasileira,,,Brasil,7Letras,,,BR,Não,Não,Não
2017,Poemas I,Poesia,Brasil,Kleber Lima,Brasileira,,,Brasil,Penalux,,,BR,Não,Não,Não
2017,Poemas Iberoamericanos,Poesia,Portugal,Cyro De Mattos,Brasileira,,,Brasil,Palimage,,,PT,Não,Não,Não
2017,Poemas na Galáxia Púpila ,Poesia,Brasil,Matheus Jose Mineiro,Brasileira,,,,Urutau,,,BR,Não,Não,Não
2017,Poemas para quem não sabe se gosta,Poesia,Portugal,Maria Jose Meireles,Portuguesa,,,,Hórus,,,PT,Não,Não,Não
2017,Poemas sem roteiro: o trovador do século 21,Poesia,Brasil,Therezinha Russo,Brasileira,,,,Verbo Virtual,,,,Não,Não,Não
2017,Poesia da cabeça aos pés,Poesia,Brasil,Danilo Mendes,Brasileira,,,,Jaguatirica,,,BR,Não,Não,Não
2017,Poesia no ar,Poesia,Portugal,Ana Claudia De Campos,Brasileira,,,,Chiado,,,PT,Não,Não,Não
2017,Poesia Pra Encher A Laje,Poesia,Brasil,Renan Inquerito,Brasileira,,,,LiteraRUA,,,,Não,Não,Não
2017,"Poesia, Fados e Destino",Poesia,Portugal,Ricardo Maria Louro,Portuguesa,,,,Euedito,,,,Não,Não,Não
2017,Poetando Pedaços de Mim,Poesia,Brasil,Janaine De Souza Da Silva,Brasileira,,,,PolobBooks / Polo Printer,,,,Não,Não,Não
2017,Políptico,Poesia,Portugal,R. Lino,Portuguesa,,,,Companhia das Ilhas,,,PT,Não,Não,Não
2017,Polis Poiesis,Poesia,Portugal,Joao Melo,Angolana,,,Angola,Caminho,,,PT,Não,Não,Não
2017,Ponto de fuga,Conto,Brasil,Lobo Pasolini,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Por Mão Própria,Romance,Portugal,Luis Carmelo,Portuguesa,,,Portugal,Abysmo,,,PT,Não,Não,Não
2017,"Por que, pai?",Romance,Brasil,Paul Law,Brasileira,,,,Penalux,,,BR,Não,Não,Não
2017,Por ser Mulher,Conto,Portugal,Silvia Ferrante,Brasileira,,,Brasil,Chiado,,,PT,Não,Não,Não
2017,Portas vermelhas & outros contos,Conto,Brasil,J. O. Ribeiro,Brasileira,,,,CJA,,,BR,Não,Não,Não
2017,Porus: ensaios sobre esta pele,Poesia,Brasil,Cintia Luando,Brasileira,,,,Urutau,,,BR,Não,Não,Não
2017,Postagens para Ana Priscila,Poesia,Brasil,Elisabeth Soares Lopes,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Pouso de Borboletas,Poesia,Brasil,Clecia Santos,Brasileira,,,,CJA,,,BR,Não,Não,Não
2017,Praça do Império,Romance,Portugal,Maria Joao Carrilho,Portuguesa,,,,Guerra e Paz,,,PT,Não,Não,Não
2017,"Prantos, Amores e Outros Desvarios",Conto,Portugal,Teolinda Gersao,Portuguesa,,,Portugal,Porto,,,PT,Não,Não,Não
2017,Preterida ,Romance,Brasil,Luiz Geraldo Silva,Brasileira,,,Brasil,Editorial Água Fria,,,,Não,Não,Não
2017,Primeira última vez,Conto,Brasil,Julia Mac Dowell,Brasileira,,,,7Letras,,,BR,Não,Não,Não
2017,Profano - o conto,Conto,Brasil,S. Miller,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Profissão de fé,Romance,Brasil,Roberval De Jesus Leone Dos Santos,Brasileira,,,,Scortecci,,,BR,Não,Não,Não
2017,Promessa de Liberdade,Romance,Brasil,Evelyn Ema Postali,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Prometeu não prometeu,Dramaturgia,Brasil,Marisa Neves,Brasileira,,,,Multifoco,,,BR,Não,Não,Não
2017,Prometo perder,Crônica,Portugal,Pedro Chagas Freitas,Portuguesa,,,,Marcador,,,,Não,Não,Não
2017,Pronomes pessoais entrelaçados,Romance,Brasil,Elias Araujo,Brasileira,,,,Penalux,,,BR,Não,Não,Não
2017,ptmorfose,Conto,Brasil,Kafta,Brasileira,,,,Novo Século,,,BR,Não,Não,Não
2017,Pugillo Terrae: de Newton a Terra Oca,Crônica,Brasil,A. R. Marinho Gualberto,Brasileira,,,,Ledriprint,,,,Não,Não,Não
2017,Quadri - o tabuleiro mágico,Romance,Brasil,Ednei Procopio,Brasileira,,,,Livrus,,,,Não,Não,Não
2017,Quando o urbano se faz poesia,Poesia,Brasil,Maria Dorothea Barone Franco,Brasileira,,,,Metamorfose,,,BR,Não,Não,Não
2017,Quanto Tempo Faltará para o Abismo?,Romance,Portugal,Mario Cordeiro,Portuguesa,,,,Saída de Emergência,,,PT,Não,Não,Não
2017,Quase,Poesia,Brasil,Marcos Roly,Brasileira,,,,Cachoeiro Cult,,,,Não,Não,Não
2017,Quase todas as noites,Poesia,Brasil,Simone Brantes,Brasileira,,,Brasil,7Letras,,,BR,Não,Não,Não
2017,Quase tudo é risível,Romance,Brasil,Cristina Bresser,Brasileira,,,,Benfazeja,,,,Não,Não,Não
2017,Quase tudo em cinco envelopes,Romance,Brasil,Lucio Pessoa,Brasileira,,,,Giostri,,,BR,Não,Não,Não
2017,Quatro em cartago,Romance,Brasil,Jorge Sa Earp,Brasileira,,,Brasil,7Letras,,,BR,Não,Não,Não
2017,Que assim seja,Poesia,Brasil,Luis Pimentel,Brasileira,,,Brasil,Mondrongo,,,BR,Não,Não,Não
2017,Que Venham as Aves,Poesia,Portugal,Jose Antonio Matos,Portuguesa,,,,Real Gana,,,,Não,Não,Não
2017,Que você é esse?,Romance,Brasil,Antonio Riserio,Brasileira,,,,Record,,,BR,Não,Não,Não
2017,Queda Livre,Romance,Brasil,Edson Braz Da Silva,Brasileira,,,,Big Time,,,BR,Não,Não,Não
2017,Quentin Tem Que Morrer,Romance,Brasil,Samuel De Castro Santana Cardeal,Brasileira,,,,EX! Editora,,,,Não,Não,Não
2017,Quereres,Poesia,Brasil,Davi Bezerra Souto,Brasileira,,,,Multifoco,,,BR,Não,Não,Não
2017,Quero um amor assim,Crônica,Brasil,Carolina Vila Nova,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Rachar átomos e depois,Poesia,Brasil,Ricardo Escudeiro,Brasileira,,,,Patuá,,,BR,Não,Não,Não
2017,Radiações de fundo cósmico,Poesia,Brasil,Cosme Rogerio Ferreira,Brasileira,,,,Imprensa Oficial Graciliano Ramos,,,BR,Não,Não,Não
2017,Raidman ,Romance,Brasil,Gilmar Delvan,Brasileira,,,,Metamorfose,,,BR,Não,Não,Não
2017,Ramalhete Poético,Poesia,Brasil,Ney Araujo Junqueira,Brasileira,,,,Guimarães Copiadora,,,,Não,Não,Não
2017,Rascunhando sobre a vida nas entranhas do universo ,Poesia,Brasil,Gaston Leonardo Stefani,Brasileira,,,,Futurama,,,BR,Não,Não,Não
2017,Re_versos,Poesia,Brasil,Ione Carla,Brasileira,,,,Poesias Escolhidas,,,BR,Não,Não,Não
2017,Receita para se fazer um monstro,Conto,Brasil,Mario Rodrigues,Brasileira,,,Brasil,Record,,,BR,Não,Não,Não
2017,Refúgio da madrugada,Poesia,Brasil,Luiz Roberto Da Costa Junior,Brasileira,,,,Penalux,,,BR,Não,Não,Não
2017,Regresso ao Paraíso,Romance,Portugal,Germano Almeida,Cabo-verdeana,,,Cabo Verde,Caminho,,,PT,Não,Não,Não
2017,Reino de sangue,Romance,Brasil,Julia Donovan,Brasileira,,,,Modo,,,,Não,Não,Não
2017,Relato De Um Anjo,Romance,Portugal,Fabio Magalhaes,Brasileira,,,,Chiado,,,PT,Não,Não,Não
2017,Resiliência,Poesia,Brasil,Aciomar De Oliveira,Brasileira,,,,Poesias Escolhidas,,,BR,Não,Não,Não
2017,Resquícios de Nós Mesmos,Romance,Brasil,Saulo Moreira,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Reticências,Poesia,Brasil,Joilson Luiz De Oliveira,Brasileira,,,,PerSe,,,,Não,Não,Não
2017,Retratos Falados dos Meus Amores Impossíveis,Conto,Brasil,Fabio Dos Santos Baptista,Brasileira,,,,Amazon,,,US,Não,Não,Não
2017,Revelações,Poesia,Brasil,Luiz Walter Furtado,Brasileira,,,,Penalux,,,BR,Não,Não,Não
2017,Revirando a Algibeira,Poesia,Brasil,Marcal Dos Santos Macedo,Brasileira,,,,Penalux,,,BR,Não,Não,Não
2017,Reza de mãe,Conto,Brasil,Allan  Santos Da Rosa,Brasileira,,,,Nós,,,BR,Não,Não,Não
2017,Rio acima,Romance,Brasil,Pedro Cesarino,Brasileira,,,Brasil,Companhia das Letras,,,BR,Não,Não,Sim
2017,Rio em shamas,Crônica,Brasil,Anderson Franca,Brasileira,,,,Companhia das Letras,,,BR,Não,Não,Não
2017,Rio-Paris-Rio,Romance,Brasil,Luciana Hidalgo,Brasileira,,,Brasil,Rocco,,,BR,Não,Não,Não
2017,Rituale Romanum,Poesia,Brasil,Jefferson Carvalhaes,Brasileira,,,,Multifoco,,,BR,Não,Não,Não
2017,Rizoma - O circulo do destino e suas ontológicas histórias,Romance,Brasil,Luiz Dias Da Silva,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Rol,Poesia,Brasil,Armando Freitas Filho,Brasileira,,,Brasil,Companhia das Letras,,,BR,Não,Não,Não
2017,Romã madura,Poesia,Brasil,Ana Maria Agra,Brasileira,,,,7Letras,,,BR,Não,Não,Não
2017,Ronda das Mil Belas em Frol,Conto,Portugal,Mario De Carvalho,Portuguesa,,,Portugal,Porto,,,PT,Não,Não,Sim
2017,Rufina,Romance,Portugal,Miguel Soares De Albergaria,Portuguesa,,,,Companhia das Ilhas,,,PT,Não,Não,Não
2017,Ruído Branco,Poesia,Brasil,Ana Carolina,Brasileira,,,,Planeta,,,BR,Não,Não,Não
2017,Rumo à Vertigem ou a Arte de Naufragar-se,Poesia,Brasil,Paulo Wassily Chuck,Brasileira,,,,Ateliê,,,BR,Não,Não,Não
2017,"Sacro sertão, sinas",Romance,Brasil,Jucelino De Sales,Brasileira,,,,Literacidade,,,,Não,Não,Não
2017,Sala de embarque,Romance,Brasil,Leo Ustarroz,Brasileira,,,,Metamorfose,,,BR,Não,Não,Não
2017,Salve o Compositor Popular,Crônica,Brasil,Adriana Sydor,Brasileira,,,Portugal,Travessa dos Editores,,,,Não,Não,Não
2017,Samadhi - vértebras em que versos correm,Poesia,Brasil,Juliano Caravela,Brasileira,,,,Confraria do Vento,,,BR,Não,Não,Não
2017,Satan me tirou para dançar,Conto,Brasil,Vivian De Moraes,Brasileira,,,,Penalux,,,BR,Não,Não,Não
2017,Saudade,Crônica,Brasil,Jose Roberto Guedes De Oliveira,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Saudade mestiça,Poesia,Brasil,Luis Perdiz,Brasileira,,,,Patuá,,,BR,Não,Não,Não
2017,Se catar ,Poesia,Brasil,Lea Tereza Lopes De Oliveira,Brasileira,,,,Alexa Cultural,,,BR,Não,Não,Não
2017,Se o passado não tivesse asas,Romance,Portugal,Pepetela,Angolana,,,,Dom Quixote,,,PT,Não,Não,Sim
2017,Segredos de Mitardana,Conto,Brasil,Ulda Melo,Brasileira,,,,Kazuá,,,BR,Não,Não,Não
2017,Selvageria,Poesia,Brasil,Sel,Brasileira,,,,Urutau,,,BR,Não,Não,Não
2017,Sem açúcar,Conto,Brasil,Flavia Helena,Brasileira,,,,Penalux,,,BR,Não,Não,Não
2017,Sem Lugar a Voz,Poesia,Brasil,Diogo Cardoso,Brasileira,,,,Dobradura,,,,Não,Não,Não
2017,Senhor Gelado e outras histórias,Conto,Brasil,Igor Natusch,Brasileira,,,,Zouk,,,BR,Não,Não,Não
2017,Senhor Roubado,Poesia,Portugal,Raquel Nobre Guerra,Portuguesa,,,Portugal,Selo Demônio Negro + Douda Correria,,,,Não,Não,Sim
2017,Separação,Poesia,Brasil,Luciano Trigo,Brasileira,,,,7Letras,,,BR,Não,Não,Não
2017,Ser um cartão postal à porta de sua casa,Romance,Brasil,Ana Maria Carneiro Pereira De Souza,Brasileira,,,,Capitolina,,,,Não,Não,Não
2017,Sereia e sonho,Conto,Brasil,Paulino Vergetti,Brasileira,,,,Penalux,,,BR,Não,Não,Não
2017,Serventia do dizer poético,Poesia,Brasil,Tarcisio Bregalda,Brasileira,,,Brasil,Penalux,,,BR,Não,Não,Não
2017,Sete Desafios,Conto,Portugal,Ana Soraia,Portuguesa,,,,Hórus,,,PT,Não,Não,Não
2017,Sete Dias,Romance,Brasil,Antonio D. Cattani,Brasileira,,,,Libretos,,,BR,Não,Não,Não
2017,Sílvia,Romance,Brasil,Delfino Baldasso,Brasileira,,,Brasil,Est Editora,,,,Não,Não,Não
2017,Simbiose,Poesia,Brasil,Jose De Anchieta Da Silva Rolim,Brasileira,,,,Sarau das Letras,,,BR,Não,Não,Não
2017,Simbiose o leão e a serpente,Romance,Brasil,Irlene Ramos Bandeira,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Símil,Dramaturgia,Portugal,Antonio Calpi,Portuguesa,,,,Companhia das Ilhas,,,PT,Não,Não,Não
2017,Simpatia pelo demônio,Romance,Brasil,Bernardo Carvalho,Brasileira,,,Brasil,Companhia das Letras,,,BR,Sim,Sim,Sim
2017,Simplesmente amor,Romance,Brasil,Helena Andrade,Brasileira,,,Brasil,Ler,,,BR,Não,Não,Não
2017,Sina Traçada,Romance,Brasil,Custodia Wolney,Brasileira,,,,Gráfica e Editora Qualidade,,,,Não,Não,Não
2017,Sinfonia de Amores,Poesia,Portugal,Ilda Pinto Almeida,Portuguesa,,,,Modocromia,,,,Não,Não,Não
2017,Sob a Roseira,Romance,Brasil,Rafaela Soares,Brasileira,,,,Young Editorial,,,,Não,Não,Não
2017,Sob medida,Conto,Brasil,Tatiana Alves,Brasileira,,,Brasil,Celacanto,,,,Não,Não,Não
2017,Sobre as vitórias que a história não conta ,Romance,Brasil,Andre Luis Soares,Brasileira,,,,Fundação Palmares,,,,Não,Não,Não
2017,Sobre brilhos e graxas,Conto,Brasil,Jose Guilherme Costa,Brasileira,,,,Camaleão Cultural,,,,Não,Não,Não
2017,Sobre essa esfera suspensa,Poesia,Brasil,Sergio Aral,Brasileira,,,Brasil,Penalux,,,BR,Não,Não,Não
2017,Sobre pessoas normais,Conto,Brasil,Marcela Dantes,Brasileira,,,Brasil,Patuá,,,BR,Não,Não,Sim
2017,Sobre voo ,Conto,Brasil,Leo Kildare Louback,Brasileira,,,,Scriptum,,,BR,Não,Não,Não
2017,Sobre-viventes!,Crônica,Brasil,Cidinha Da Silva,Brasileira,,,Brasil,Pallas,,,BR,Não,Não,Não
2017,Soldas Poéticas ,Poesia,Brasil,Jose Amancio De Carvalho,Brasileira,,,,Mosaico,,,PT,Não,Não,Não
2017,Solidão Solidária,Poesia,Portugal,Andre Chamun Calazans,Brasileira,,,,Chiado,,,PT,Não,Não,Não
2017,Sombra e luz,Poesia,Brasil,Mauricio De Macedo,Brasileira,,,Brasil,7Letras,,,BR,Não,Não,Não
2017,Sombras & Luzes,Poesia,Brasil,Mariana Basilio,Brasileira,,,Brasil,Penalux,,,BR,Não,Não,Não
2017,Sombras da água,Romance,Brasil,Mia Couto,Moçambicana,,,Moçambique,Companhia das Letras,,,BR,Não,Não,Não
2017,Sombras da teia,Conto,Brasil,Rubens Shirassu Junior,Brasileira,,,,Penalux,,,BR,Não,Não,Não
2017,Somente a verdade,Conto,Brasil,Jose Paulo Cavalcanti Filho,Brasileira,,,,Record,,,BR,Não,Não,Não
2017,Sorte ou azar? É tudo uma questão de ponto de vista,Romance,Portugal,Filipe Salomao,Brasileira,,,,Chiado,,,PT,Não,Não,Não
2017,"Soy loco por ti, America",Romance,Brasil,Javier Arancibia Contreras,Brasileira,,,,Companhia das Letras,,,BR,Não,Não,Não
2017,Sub[e]stâncias ou Do Silêncio,Poesia,Portugal,Luiza Dunas,Portuguesa,,,,Edições Sem Nome,,,,Não,Não,Não
2017,Sublimação,Poesia,Brasil,Eduardo Francisco Jaques Neto,Brasileira,,,,Mottironi,,,,Não,Não,Não
2017,Sublime submerso,Poesia,Brasil,Marina Marques Simao,Brasileira,,,,Sekhmet,,,,Não,Não,Não
2017,Subterfúgios da realidade,Crônica,Brasil,Jose Eugenio Borges De Almeida,Brasileira,,,,Fundação Cultural do Estado do Pará,,,BR,Não,Não,Não
2017,Suceder,Poesia,Brasil,Andre Bonani,Brasileira,,,,Primata,,,BR,Não,Não,Não
2017,Sudoeste,Romance,Portugal,Olinda P. Gil,Portuguesa,,,,Coolbooks,,,PT,Não,Não,Não
2017,Sul,Conto,Brasil,Veronica Antonine Stigger,Brasileira,,,,Editora 34,,,BR,Não,Sim,Sim
2017,Tá todo mundo mal,Crônica,Brasil,Jout Jout,Brasileira,,,,Companhia das Letras,,,BR,Não,Não,Não
2017,Tabut,Romance,Brasil,Sandra Meyer Silvestre,Brasileira,,,,Amazon,,,US,Não,Não,Não
2017,Talagadas,Poesia,Brasil,Tenorio Cavalcanti,Brasileira,,,,Lura,,,BR,Não,Não,Não
2017,"Tão Perto, Tão longe.",Romance,Brasil,Jorge Navega,Brasileira,,,,Futurama,,,BR,Não,Não,Não
2017,Tatuagem - mínimo romance,Romance,Brasil,Geruza Zelnys,Brasileira,,,Brasil,Patuá,,,BR,Não,Não,Não
2017,Teatro das sombras,Poesia,Brasil,Angela Vieira Campos,Brasileira,,,,Scriptum,,,BR,Não,Não,Não
2017,Teatro de Nilo Fontana,Dramaturgia,Brasil,Nilo Carlos Fernandes Fontana,Brasileira,,,,Giostri,,,BR,Não,Não,Não
2017,Teatro de ostra,Poesia,Brasil,Carolina Turboli,Brasileira,,,,Urutau,,,BR,Não,Não,Não
2017,Tédio e Diversão,Crônica,Brasil,Gabriel Pardal,Brasileira,,,,Ornitorrinco,,,BR,Não,Não,Não
2017,Teia da Vida,Romance,Brasil,Carmen Silvia Carvalho,Brasileira,,,,Livrus,,,,Não,Não,Não
2017,Tempestade e Calma ,Poesia,Portugal,Nelson Bernardo,Moçambicana,,,,Hórus,,,PT,Não,Não,Não
2017,Tempestades de areia,Poesia,Brasil,Aurea Domenech,Brasileira,,,Brasil,Imprimatur,,,BR,Não,Não,Não
2017,Tempo de Amar ,Poesia,Brasil,Roberto Franklin Falcao Da Costa,Brasileira,,,,Bookess,,,,Não,Não,Não
2017,Tempo de voltar,Poesia,Brasil,Mariana Ianelli,Brasileira,,,Brasil,Edições Ardotempo,,,BR,Não,Não,Não
2017,Temporada de Sangue,Romance,Brasil,Edson Soares Do Nascimento,Brasileira,,,Brasil,Offset,,,,Não,Não,Não
2017,Tempos em tempos ,Poesia,Brasil,Jennifer Castellan,Brasileira,,,,wwlivros,,,,Não,Não,Não
2017,Tensão superficial da poesia,Poesia,Brasil,Fiori Esau Ferrari,Brasileira,,,Brasil,Penalux,,,BR,Não,Não,Não
2017,Tentativas de capturar o ar,Romance,Brasil,Flavio Izhaki,Brasileira,,,Brasil,Rocco,,,BR,Não,Não,Não
2017,Tentativas para Matar o Amor,Dramaturgia,Portugal,Marta Figueiredo,Portuguesa,,,,Imprensa Nacional - Casa da Moeda,,,PT,Não,Não,Não
2017,Teoria do amor,Romance,Brasil,Halice Frs,Brasileira,,,Brasil,Ler,,,BR,Não,Não,Não
2017,Teoria geral do desassossego ,Crônica,Brasil,Guilherme Antunes,Brasileira,,,,Penalux,,,BR,Não,Não,Não
2017,Terezinha e outros contos de literatura queer,Conto,Brasil,Josue Souza,Brasileira,,,,Hoo,,,,Não,Não,Não
2017,Terra descascada,Poesia,Brasil,Madson De Moraes,,,,,Penalux,,,BR,Não,Não,Não
2017,Território,Conto,Portugal,Thiago Kuerques,Brasileira,,,Brasil,Chiado,,,PT,Não,Não,Não
2017,Tesouros de Curitiba e Outras Histórias,Conto,Brasil,Valter Cardoso,Brasileira,,,Brasil,Prismas / Fragmentos,,,,Não,Não,Não
2017,Testamento - O livro de Ninguém,Romance,Portugal,Marcelo Brandao Mattos,Brasileira,,,Brasil,Chiado,,,PT,Não,Não,Não
2017,Teus Olhos são Verdes Como O Mar,Conto,Brasil,Edison Roberto Loterio,Brasileira,,,,KBR Editora Digital,,,,Não,Não,Não
2017,Theo & May,Poesia,Brasil,Rita Moutinho,Brasileira,,,,Ibis Libris,,,BR,Não,Não,Não
2017,Timbre do silêncio,Poesia,Brasil,Andre Cannavaro,Brasileira,,,,Ibis Libris,,,BR,Não,Não,Não
2017,Todo naufrágio é também um lugar de chegada,Conto,Brasil,Marco Severo,Brasileira,,,Brasil,Moinhos,,,BR,Não,Não,Não
2017,Tons de amar ela,Poesia,Brasil,Marcelo De Cristo,Brasileira,,,,Jovens Escribas,,,,Não,Não,Não
2017,Traços,Romance,Brasil,Eduardo Cilto,Brasileira,,,,Planeta,,,BR,Não,Não,Não
2017,Transverso,Poesia,Brasil,Marcos Pamplona,Brasileira,,,Portugal,Kotter,,,BR,Não,Não,Não
2017,Trapaça,Poesia,Brasil,Marcelo Labes,Brasileira,,,Brasil,Oito e Meio,,,BR,Não,Não,Não
2017,Travessia,Poesia,Brasil,Marco Aurelio De Souza,Brasileira,,,Brasil,Kotter,,,BR,Não,Não,Não
2017,Três Amores,Romance,Brasil,Roberta Martins,Brasileira,,,,Jaguatirica,,,BR,Não,Não,Não
2017,Três Peças em Volta de Canções,Dramaturgia,Portugal,Carlos Te,Portuguesa,,,Portugal,Imprensa Nacional - Casa da Moeda,,,PT,Não,Não,Não
2017,Treze de abril,Romance,Brasil,Medellin Silva,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Tributo a Um Amor,Poesia,Brasil,Bel Aquino,Brasileira,,,,Poesias Escolhidas,,,BR,Não,Não,Não
2017,Trinta e poucos,Crônica,Brasil,Antonio Prata,Brasileira,,,Brasil,Companhia das Letras,,,BR,Não,Não,Não
2017,Tristorosa,Romance,Brasil,Eugen Weiss,Brasileira,,,,Alink Editora,,,,Não,Não,Não
2017,Triz,Poesia,Brasil,Lubi Prates,Brasileira,,,Brasil,Patuá,,,BR,Não,Não,Não
2017,Trôpegos Visionários,Conto,Brasil,Caio Lobo,Brasileira,,,,Kazuá,,,BR,Não,Não,Não
2017,Trovaecia,Poesia,Brasil,Marcio Moraes,Brasileira,,,,Autopublicação,,,BR,Não,Não,Não
2017,Trustália - uma quase distopia ,Romance,Brasil,Magno Mello,Brasileira,,,,Chiado,,,PT,Não,Não,Não
2017,Tuas Mãos,Poesia,Brasil,Roberto Franklin Falcao Da Costa,Brasileira,,,,Bookess,,,,Não,Não,Não
2017,"Tudo azul,tudo bem",Romance,Brasil,Paola Lousilva,Brasileira,,,,Penalux,,,BR,Não,Não,Não
2017,Tudo é beija-flor,Poesia,Brasil,Lazara Papandrea,Brasileira,,,,Penalux,,,BR,Não,Não,Não
2017,Tudo que arde em minha garganta sem voz ,Poesia,Brasil,Matheus Peleteiro,Brasileira,,,Brasil,Penalux,,,BR,Não,Não,Não
2017,Typhografo,Poesia,Brasil,Ricardo Silvestrin,Brasileira,,,Brasil,Patuá,,,BR,Não,Não,Não
2017,Ultracor,Romance,Brasil,Antonio Eustaquio Gomes De Souza,Brasileira,,,,Biblioteca 24 Horas,,,,Não,Não,Não
2017,Ultraviolenta,Poesia,Brasil,Pilar Bu,Brasileira,,,,Kotter,,,BR,Não,Não,Não
2017,Um amor,Conto,Brasil,William Soares Dos Santos,Brasileira,,,Brasil,Ibis Libris,,,BR,Não,Não,Não
2017,Um Bêbado Sonhador,Poesia,Brasil,Marcos Antonio Campos,Brasileira,,,,Caravela,,,,Não,Não,Não
2017,Um caderno para coisas práticas,Poesia,Brasil,Annita Costa Malufe,Brasileira,,,Brasil,7Letras,,,BR,Não,Não,Sim
2017,Um contraprograma,Poesia,Brasil,Sergio Cohn,Brasileira,,,,Patuá,,,BR,Não,Não,Não
2017,Um dia o amor vai encontrar você ,Conto,Brasil,Luiza Mussnich,Brasileira,,,Brasil,Id Cultural,,,,Não,Não,Não
2017,Um Dia para Ter Meu Assovio,Poesia,Brasil,Marcos Delgado Gontijo,Brasileira,,,,Clube de Autores,,,BR,Não,Não,Não
2017,Um Dia Sem Calendário,Conto,Brasil,Liana Zilber Vivekananda,Brasileira,,,,Prismas / Fragmentos,,,,Não,Não,Não
2017,Um Dry Martini para Hemingway,Romance,Brasil,Fabio Pereira Ribeiro,Brasileira,,,,Simonsen,,,,Não,Não,Não
2017,Um fio de silêncio,Poesia,Brasil,Daisy Justus,Brasileira,,,,7Letras,,,BR,Não,Não,Não
2017,Um gato chamado Borges,Romance,Brasil,Vilto Reis,Brasileira,,,Brasil,Nocaute,,,,Não,Não,Não
2017,Um mói di verso,Poesia,Brasil,Daniel Cavalcanti Fernandes Campos,Brasileira,,,,Jovens Escribas,,,,Não,Não,Não
2017,Um nazista em Copacabana,Romance,Brasil,Ubiratan Muarrek,Brasileira,,,,Rocco,,,BR,Não,Não,Sim
2017,Um olhar através das palavras,Crônica,Brasil,Alisson Israel Rodrigues,Brasileira,,,,Multifoco,,,BR,Não,Não,Não
2017,um Poema para Helena,Poesia,Brasil,Helena Ferreira,Brasileira,,,,Crivo,,,BR,Não,Não,Não
2017,Um Postal de Detroit,Romance,Portugal,Joao Ricardo Pedro,Portuguesa,,,,Dom Quixote,,,PT,Não,Não,Sim
2017,"Um Rio, Uma Guerra",Romance,Brasil,Luiz Antonio Torres Taques,Brasileira,,,,Kan,,,BR,Não,Não,Não
2017,Um silêncio avassalador,Conto,Brasil,Lucas Barroso,Brasileira,,,,Moinhos,,,BR,Não,Não,Não
